,n_vulns,vulns,cvss
./shodan-output/WWW.QVIR-NSN.GOV.json,71,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2015-6836', 'CVE-2019-9639', 'CVE-2015-4600', 'CVE-2019-9641', 'CVE-2015-2348', 'CVE-2015-6837', 'CVE-2016-3171', 'CVE-2015-8873', 'CVE-2016-4071', 'CVE-2018-10548', 'CVE-2016-3185', 'CVE-2018-19395', 'CVE-2015-5590', 'CVE-2015-4024', 'CVE-2019-9638', 'CVE-2015-4642', 'CVE-2015-6838', 'CVE-2018-17082', 'CVE-2016-4072', 'CVE-2015-2331', 'CVE-2015-6835', 'CVE-2019-9021', 'CVE-2016-5116', 'CVE-2019-6977', 'CVE-2015-4022', 'CVE-2018-10549', 'CVE-2015-4604', 'CVE-2015-3307', 'CVE-2015-2783', 'CVE-2015-2787', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2014-9767', 'CVE-2016-7478', 'CVE-2015-5589', 'CVE-2018-10546', 'CVE-2015-3411', 'CVE-2015-4602', 'CVE-2015-3412', 'CVE-2018-14883', 'CVE-2015-4603', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2015-4599', 'CVE-2015-4021', 'CVE-2015-4026', 'CVE-2015-4148', 'CVE-2015-6832', 'CVE-2015-4025', 'CVE-2015-4644', 'CVE-2018-20783', 'CVE-2015-4605', 'CVE-2015-8994', 'CVE-2018-10545', 'CVE-2015-4147', 'CVE-2015-4598', 'CVE-2015-4643', 'CVE-2015-3330', 'CVE-2015-8835', 'CVE-2018-19520', 'CVE-2016-4073', 'CVE-2018-15132', 'CVE-2015-6834', 'CVE-2015-3329', 'CVE-2015-6831', 'CVE-2015-6833', 'CVE-2015-8838', 'CVE-2019-9023', 'CVE-2018-19935'}",459.6000000000001
./shodan-output/WWW.RADFORDVA.GOV.json,0,set(),0.0
./shodan-output/WWW.RALEIGHNC.GOV.json,0,set(),0.0
./shodan-output/WWW.RAMONA-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.RANDOLPHCOUNTY-MO.GOV.json,0,set(),0.0
./shodan-output/WWW.RANDOLPHCOUNTYALABAMA.GOV.json,0,set(),0.0
./shodan-output/WWW.RANDOLPHCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.RATONNM.GOV.json,0,set(),0.0
./shodan-output/WWW.RAVENNAOH.GOV.json,0,set(),0.0
./shodan-output/WWW.RAYCITYGA.GOV.json,0,set(),0.0
./shodan-output/WWW.RAYMONDNH.GOV.json,0,set(),0.0
./shodan-output/WWW.RCFL.GOV.json,0,set(),0.0
./shodan-output/WWW.READ.GOV.json,0,set(),0.0
./shodan-output/WWW.READINGPA.GOV.json,27,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2019-6339', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2019-6341', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2019-6338', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",156.1
./shodan-output/WWW.READY.GOV.json,0,set(),0.0
./shodan-output/WWW.READYALABAMA.GOV.json,0,set(),0.0
./shodan-output/WWW.READYALBANYCOUNTY-NY.GOV.json,0,set(),0.0
./shodan-output/WWW.READYBUSINESS.GOV.json,0,set(),0.0
./shodan-output/WWW.READYHOUSTONTX.GOV.json,0,set(),0.0
./shodan-output/WWW.READYNH.GOV.json,0,set(),0.0
./shodan-output/WWW.READYVIRGINIA.GOV.json,0,set(),0.0
./shodan-output/WWW.READYWESTLINNOR.GOV.json,0,set(),0.0
./shodan-output/WWW.REAGANLIBRARY.GOV.json,0,set(),0.0
./shodan-output/WWW.REALESTATESALES.GOV.json,0,set(),0.0
./shodan-output/WWW.REALPROPERTYPROFILE.GOV.json,0,set(),0.0
./shodan-output/WWW.REBUILDFLORIDA.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/WWW.RECALLS.GOV.json,0,set(),0.0
./shodan-output/WWW.RECREATION.GOV.json,0,set(),0.0
./shodan-output/WWW.REDBAY-AL.GOV.json,0,set(),0.0
./shodan-output/WWW.REDCLIFF-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.REDDING-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.REDMOND.GOV.json,0,set(),0.0
./shodan-output/WWW.REGINFO.GOV.json,0,set(),0.0
./shodan-output/WWW.REGISTERTOVOTENV.GOV.json,0,set(),0.0
./shodan-output/WWW.REGULATIONS.GOV.json,0,set(),0.0
./shodan-output/WWW.RELAYUTAH.GOV.json,0,set(),0.0
./shodan-output/WWW.RELOCATEFEDS.GOV.json,0,set(),0.0
./shodan-output/WWW.RENO.GOV.json,0,set(),0.0
./shodan-output/WWW.RENSSELAERNY.GOV.json,0,set(),0.0
./shodan-output/WWW.RENTONWA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.REPORTBAND.GOV.json,0,set(),0.0
./shodan-output/WWW.REPORTING.GOV.json,0,set(),0.0
./shodan-output/WWW.REPUBLICANLEADER.GOV.json,0,set(),0.0
./shodan-output/WWW.REPUBLICANWHIP.GOV.json,0,set(),0.0
./shodan-output/WWW.RESEARCH.GOV.json,29,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2016-8612', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2010-1452', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2011-3639', 'CVE-2017-3169', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862'}",147.1
./shodan-output/WWW.RESOURCECOOP-MN.GOV.json,0,set(),0.0
./shodan-output/WWW.RESTORETHEGULF.GOV.json,0,set(),0.0
./shodan-output/WWW.REYNOLDSCOUNTY-MO.GOV.json,0,set(),0.0
./shodan-output/WWW.RHINEBECKNY.GOV.json,0,set(),0.0
./shodan-output/WWW.RHODEISLAND.GOV.json,0,set(),0.0
./shodan-output/WWW.RI.GOV.json,0,set(),0.0
./shodan-output/WWW.RIALTOCA.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHFIELDMN.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHFIELDWI.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHLANDCOUNTYSC.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHLANDS-VA.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHMONDHILL-GA.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHMONDINDIANA.GOV.json,0,set(),0.0
./shodan-output/WWW.RICHMONDTX.GOV.json,0,set(),0.0
./shodan-output/WWW.RIDGECREST-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.RIDGELANDSC.GOV.json,0,set(),0.0
./shodan-output/WWW.RILEYCOUNTYKS.GOV.json,0,set(),0.0
./shodan-output/WWW.RINCON-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.RIORANCHONM.GOV.json,0,set(),0.0
./shodan-output/WWW.RIVERDALEGA.GOV.json,0,set(),0.0
./shodan-output/WWW.RIVERDALEPARKMD.GOV.json,0,set(),0.0
./shodan-output/WWW.RIVERSIDECA.GOV.json,0,set(),0.0
./shodan-output/WWW.RIVERTONWY.GOV.json,0,set(),0.0
./shodan-output/WWW.ROAMINGSHORESOH.GOV.json,0,set(),0.0
./shodan-output/WWW.ROANOKEVA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROBODEIDENTIDAD.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCHELLEPARKNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCHESTERMN.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCIS.GOV.json,3,"{'CVE-2019-0211', 'CVE-2019-0215', 'CVE-2019-0217'}",19.2
./shodan-output/WWW.ROCKBRIDGECOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKCOUNTY-WI.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/WWW.ROCKFORDIL.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKINGHAMCOUNTYVA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKISLANDTOWNSHIPIL.GOV.json,43,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2018-14884', 'CVE-2019-9641', 'CVE-2019-9640', 'CVE-2019-11035', 'CVE-2018-10548', 'CVE-2019-9022', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2017-11142', 'CVE-2018-5711', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2019-11034', 'CVE-2018-7584', 'CVE-2019-9637', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2017-12934', 'CVE-2017-11628', 'CVE-2017-9120', 'CVE-2018-19518', 'CVE-2017-11144', 'CVE-2018-20783', 'CVE-2017-12932', 'CVE-2018-10545', 'CVE-2017-12933', 'CVE-2019-9675', 'CVE-2017-7890', 'CVE-2018-14851', 'CVE-2019-9023', 'CVE-2018-15132', 'CVE-2017-11145', 'CVE-2018-19935', 'CVE-2017-11362'}",254.00000000000003
./shodan-output/WWW.ROCKMART-GA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKPORTMA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKVILLE-IN.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKVILLEMD.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKYHILL-NJ.GOV.json,0,set(),0.0
./shodan-output/WWW.ROCKYMOUNTNC.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.ROGERSAR.GOV.json,0,set(),0.0
./shodan-output/WWW.ROLESVILLENC.GOV.json,0,set(),0.0
./shodan-output/WWW.ROLLINGHILLSESTATES-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROLLINGHILLSESTATESCA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROME-NY.GOV.json,0,set(),0.0
./shodan-output/WWW.ROSEBUDCOUNTYMT.GOV.json,0,set(),0.0
./shodan-output/WWW.ROSEBUDSIOUXTRIBE-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.ROSEVILLE-MI.GOV.json,0,set(),0.0
./shodan-output/WWW.ROSSCOUNTYOHIO.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.ROUNDLAKEBEACHIL.GOV.json,0,set(),0.0
./shodan-output/WWW.ROUNDROCKTEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.ROWANCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.ROWE-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.ROWLETTTX.GOV.json,0,set(),0.0
./shodan-output/WWW.RPVCA.GOV.json,0,set(),0.0
./shodan-output/WWW.RRB.GOV.json,47,"{'CVE-2017-9788', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2016-0736', 'CVE-2019-9641', 'CVE-2019-11035', 'CVE-2019-9640', 'CVE-2019-9022', 'CVE-2018-19395', 'CVE-2014-0231', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2019-6977', 'CVE-2019-9020', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2019-11034', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2018-19518', 'CVE-2016-4975', 'CVE-2018-20783', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2019-9675', 'CVE-2018-15132', 'CVE-2018-14851', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523', 'CVE-2019-9023', 'CVE-2018-19935'}",262.90000000000003
./shodan-output/WWW.RRNM.GOV.json,0,set(),0.0
./shodan-output/WWW.RUIDOSO-NM.GOV.json,0,set(),0.0
./shodan-output/WWW.RUMSONNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.RUTHERFORDCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.RUTHERFORDCOUNTYTN.GOV.json,0,set(),0.0
./shodan-output/WWW.RVA.GOV.json,10,"{'CVE-2009-1535', 'CVE-2017-7269', 'CVE-2009-2521', 'CVE-2008-1446', 'CVE-2010-1899', 'CVE-2007-1278', 'CVE-2009-4444', 'CVE-2009-3023', 'CVE-2010-1256', 'CVE-2003-1582'}",64.2
./shodan-output/WWW.RYENY.GOV.json,0,set(),0.0
./shodan-output/WWW.SAC.GOV.json,0,set(),0.0
./shodan-output/WWW.SACANDFOXNATION-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.SACCOUNTY.GOV.json,0,set(),0.0
./shodan-output/WWW.SACRAMENTOCOUNTY.GOV.json,0,set(),0.0
./shodan-output/WWW.SADDLEROCKNY.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFECAR.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFECOM.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFEHOMEALABAMA.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFERCAR.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFERPRODUCT.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFERPRODUCTS.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFERTRUCK.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFESD.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFETYVIDEOS.GOV.json,0,set(),0.0
./shodan-output/WWW.SAFETYWORKSMAINE.GOV.json,0,set(),0.0
./shodan-output/WWW.SAGUACHECOUNTY-CO.GOV.json,0,set(),0.0
./shodan-output/WWW.SAHUARITAAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.SALADOTX.GOV.json,0,set(),0.0
./shodan-output/WWW.SALEMCT.GOV.json,0,set(),0.0
./shodan-output/WWW.SALEMVA.GOV.json,0,set(),0.0
./shodan-output/WWW.SALISBURYMA.GOV.json,0,set(),0.0
./shodan-output/WWW.SALISBURYNC.GOV.json,0,set(),0.0
./shodan-output/WWW.SALMONRECOVERY.GOV.json,0,set(),0.0
./shodan-output/WWW.SAM.GOV.json,0,set(),0.0
./shodan-output/WWW.SAMHSA.GOV.json,0,set(),0.0
./shodan-output/WWW.SAMMAMISHWA.GOV.json,0,set(),0.0
./shodan-output/WWW.SANANTONIO.GOV.json,0,set(),0.0
./shodan-output/WWW.SANDIA.GOV.json,0,set(),0.0
./shodan-output/WWW.SANDIEGO.GOV.json,0,set(),0.0
./shodan-output/WWW.SANDIEGOCOUNTY.GOV.json,0,set(),0.0
./shodan-output/WWW.SANDPOINTIDAHO.GOV.json,0,set(),0.0
./shodan-output/WWW.SANDYSPRINGSGA.GOV.json,0,set(),0.0
./shodan-output/WWW.SANFORDFL.GOV.json,0,set(),0.0
./shodan-output/WWW.SANFRANCISCO.GOV.json,3,"{'CVE-2019-0211', 'CVE-2019-0215', 'CVE-2019-0217'}",19.2
./shodan-output/WWW.SANJACINTOCA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SANJOSECA.GOV.json,0,set(),0.0
./shodan-output/WWW.SANJUANPAIUTE-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.SANLUISAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.SANMANUEL-NSN.GOV.json,0,set(),0.0
./shodan-output/WWW.SANMIGUELCOUNTYCO.GOV.json,0,set(),0.0
./shodan-output/WWW.SANTAANA-NSN.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SANTABARBARACA.GOV.json,0,set(),0.0
./shodan-output/WWW.SANTACLARACA.GOV.json,0,set(),0.0
./shodan-output/WWW.SAOMT.GOV.json,0,set(),0.0
./shodan-output/WWW.SARASOTAFL.GOV.json,0,set(),0.0
./shodan-output/WWW.SAUSALITO.GOV.json,0,set(),0.0
./shodan-output/WWW.SAVANNAHGA.GOV.json,0,set(),0.0
./shodan-output/WWW.SAVEOURHOMEAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.SBA.GOV.json,0,set(),0.0
./shodan-output/WWW.SBCOUNTY.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SBIR.GOV.json,0,set(),0.0
./shodan-output/WWW.SBST.GOV.json,0,set(),0.0
./shodan-output/WWW.SC.GOV.json,0,set(),0.0
./shodan-output/WWW.SCAG.GOV.json,0,set(),0.0
./shodan-output/WWW.SCCONSUMER.GOV.json,0,set(),0.0
./shodan-output/WWW.SCDEW.GOV.json,0,set(),0.0
./shodan-output/WWW.SCDHEC.GOV.json,0,set(),0.0
./shodan-output/WWW.SCDPS.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SCHELP.GOV.json,0,set(),0.0
./shodan-output/WWW.SCHOHARIECOUNTY-NY.GOV.json,3,"{'CVE-2019-0211', 'CVE-2019-0215', 'CVE-2019-0217'}",19.2
./shodan-output/WWW.SCHOUSE.GOV.json,0,set(),0.0
./shodan-output/WWW.SCIDAC.GOV.json,0,set(),0.0
./shodan-output/WWW.SCIENCEBASE.GOV.json,0,set(),0.0
./shodan-output/WWW.SCIJINKS.GOV.json,0,set(),0.0
./shodan-output/WWW.SCOTCHPLAINSNJ.GOV.json,0,set(),0.0
./shodan-output/WWW.SCOTTCOUNTYIOWA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/WWW.SCRANTONPA.GOV.json,0,set(),0.0
./shodan-output/WWW.SCSENATE.GOV.json,0,set(),0.0
./shodan-output/WWW.SCSERV.GOV.json,0,set(),0.0
./shodan-output/WWW.SCSTATEHOUSE.GOV.json,0,set(),0.0
./shodan-output/WWW.SDAUDITOR.GOV.json,0,set(),0.0
./shodan-output/WWW.SDBMOE.GOV.json,0,set(),0.0
./shodan-output/WWW.SDLEGISLATURE.GOV.json,0,set(),0.0
./shodan-output/WWW.SDR.GOV.json,0,set(),0.0
./shodan-output/WWW.SDTREASURER.GOV.json,0,set(),0.0
./shodan-output/WWW.SEABROOKTX.GOV.json,0,set(),0.0
./shodan-output/WWW.SEACLIFF-NY.GOV.json,0,set(),0.0
./shodan-output/WWW.SEARANCHLAKESFLORIDA.GOV.json,0,set(),0.0
./shodan-output/WWW.SEATACWA.GOV.json,0,set(),0.0
./shodan-output/WWW.SEATTLE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SEBASTIANCOUNTYAR.GOV.json,0,set(),0.0
./shodan-output/WWW.SEC.GOV.json,0,set(),0.0
./shodan-output/WWW.SECAUCUSNJ.GOV.json,24,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2013-6420', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",138.1
./shodan-output/WWW.SECRETSERVICE.GOV.json,0,set(),0.0
./shodan-output/WWW.SECTION108.GOV.json,0,set(),0.0
./shodan-output/WWW.SECTION508.GOV.json,8,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2019-6338', 'CVE-2010-1899', 'CVE-2019-6339', 'CVE-2010-2730', 'CVE-2019-6341', 'CVE-2010-1256'}",51.2
./shodan-output/WWW.SEDONAAZ.GOV.json,0,set(),0.0
./shodan-output/WWW.SEEKONK-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.SEELYVILLE-IN.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/WWW.SEGUINTEXAS.GOV.json,0,set(),0.0
./shodan-output/WWW.SEGURIDADCONSUMIDOR.GOV.json,0,set(),0.0
./shodan-output/WWW.SEGUROSOCIAL.GOV.json,0,set(),0.0
./shodan-output/WWW.SELAHWA.GOV.json,15,"{'CVE-2017-9788', 'CVE-2017-7659', 'CVE-2017-9798', 'CVE-2018-11763', 'CVE-2018-17199', 'CVE-2017-15715', 'CVE-2018-1333', 'CVE-2017-3167', 'CVE-2017-3169', 'CVE-2017-7679', 'CVE-2018-1283', 'CVE-2019-0211', 'CVE-2017-15710', 'CVE-2018-1312', 'CVE-2017-7668'}",89.99999999999999
./shodan-output/WWW.SELECTAGENTS.GOV.json,0,set(),0.0
./shodan-output/WWW.SELECTUSA.GOV.json,0,set(),0.0
./shodan-output/WWW.SELLERSBURG-IN.GOV.json,0,set(),0.0
./shodan-output/WWW.SELMA-AL.GOV.json,0,set(),0.0
./shodan-output/WWW.SEMINOLECOUNTYFL.GOV.json,0,set(),0.0
./shodan-output/WWW.SENATE.GOV.json,0,set(),0.0
./shodan-output/WWW.SENATECALENDAR.GOV.json,0,set(),0.0
./shodan-output/WWW.SENECACOUNTYOHIO.GOV.json,0,set(),0.0
./shodan-output/WWW.SENIORCORPS.GOV.json,26,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2017-15906', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2018-15919', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",131.89999999999998
./shodan-output/WWW.SENTINEL.GOV.json,0,set(),0.0
./shodan-output/WWW.SEQUATCHIECOUNTYTN.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/WWW.SEQUIMWA.GOV.json,0,set(),0.0
./shodan-output/WWW.SERVE.GOV.json,26,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2017-15906', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2018-15919', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",131.89999999999998
./shodan-output/WWW.SERVEALABAMA.GOV.json,0,set(),0.0
./shodan-output/WWW.SERVEIDAHO.GOV.json,0,set(),0.0
./shodan-output/WWW.SERVEINDIANA.GOV.json,0,set(),0.0
./shodan-output/WWW.SEVIERCOUNTYTN.GOV.json,0,set(),0.0
./shodan-output/WWW.SF.GOV.json,0,set(),0.0
./shodan-output/WWW.SFTOOL.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/WWW.SFWMD.GOV.json,0,set(),0.0
./shodan-output/WWW.SHAKOPEEMN.GOV.json,0,set(),0.0
./shodan-output/WWW.SHARETHEROADSAFELY.GOV.json,0,set(),0.0
./shodan-output/WWW.SHEBOYGANWI.GOV.json,0,set(),0.0
./shodan-output/WWW.SHELBYCOUNTYTN.GOV.json,0,set(),0.0
./shodan-output/WWW.SHELTERCOVE-CA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHELTONWA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHERWOODOREGON.GOV.json,0,set(),0.0
./shodan-output/WWW.SHIRLEY-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHIVELYKY.GOV.json,0,set(),0.0
./shodan-output/WWW.SHOALWATERBAY-NSN.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/WWW.SHORELINEWA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHOREVIEWMN.GOV.json,0,set(),0.0
./shodan-output/WWW.SHREVEPORTLA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHREWSBURY-MA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHREWSBURYMA.GOV.json,0,set(),0.0
./shodan-output/WWW.SHREWSBURYMO.GOV.json,10,"{'CVE-2009-1535', 'CVE-2017-7269', 'CVE-2009-2521', 'CVE-2008-1446', 'CVE-2010-1899', 'CVE-2007-1278', 'CVE-2009-4444', 'CVE-2009-3023', 'CVE-2010-1256', 'CVE-2003-1582'}",64.2
